"","rollcall_id","decision_summary","decision_date","rollcall_subject","session_id","legislator_id","legislator_name","legislator_state","legislator_party","legislator_vote","number_bill","year_bill","ano"
"6004","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204439","Dr. Leonardo","MT","Solidaried","Sim","897","2019",2020
"6005","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","198783","Emanuel Pinheiro Neto","MT","PTB","Sim","897","2019",2020
"6006","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204472","Jose Medeiros","MT","Podemos",NA,"897","2019",2020
"6007","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204474","Juarez Costa","MT","MDB",NA,"897","2019",2020
"6008","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204449","Nelson Barbudo","MT","PSL","Sim","897","2019",2020
"6009","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","146307","Neri Geller","MT","PP","Sim","897","2019",2020
"6010","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204467","Professora Rosa Neide","MT","PT","Obstrucao","897","2019",2020
"6011","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204374","Bia Kicis","DF","PSL","Sim","897","2019",2020
"6012","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204380","Celina Leao","DF","PP","Sim","897","2019",2020
"6013","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160575","Erika Kokay","DF","PT",NA,"897","2019",2020
"6014","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204354","Flavia Arruda","DF","PL","Sim","897","2019",2020
"6015","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204372","Julio Cesar Ribeiro","DF","Republican","Sim","897","2019",2020
"6016","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204381","Luis Miranda","DF","DEM","Sim","897","2019",2020
"6017","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204377","Paula Belmonte","DF","Cidadania","Sim","897","2019",2020
"6018","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204383","Professor Israel Batista","DF","PV","Sim","897","2019",2020
"6019","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","121948","Adriano do Baldy","GO","PP",NA,"897","2019",2020
"6020","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204413","Alcides Rodrigues","GO","Patriota","Sim","897","2019",2020
"6021","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178876","Celio Silveira","GO","PSDB","Sim","897","2019",2020
"6022","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","164359","Delegado Waldir","GO","PSL","Sim","897","2019",2020
"6023","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204412","Dr. Zacharias Calil","GO","DEM","Sim","897","2019",2020
"6024","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204389","Elias Vaz","GO","PSB","Nao","897","2019",2020
"6025","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160598","Flavia Morais","GO","PDT",NA,"897","2019",2020
"6026","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204392","Francisco Jr.","GO","PSD",NA,"897","2019",2020
"6027","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204419","Glaustin da Fokus","GO","PSC",NA,"897","2019",2020
"6028","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74366","Joao Campos","GO","Republican","Sim","897","2019",2020
"6029","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204386","Jose Mario Schreiner","GO","DEM","Sim","897","2019",2020
"6030","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204391","Jose Nelto","GO","Podemos","Sim","897","2019",2020
"6031","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178879","Lucas Vergilio","GO","Solidaried","Sim","897","2019",2020
"6032","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","166402","Magda Mofatto","GO","PL",NA,"897","2019",2020
"6033","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","179587","Vitor Hugo","GO","PSL","Sim","897","2019",2020
"6034","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204390","Professor Alcides","GO","PP","Sim","897","2019",2020
"6035","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74371","Rubens Otoni","GO","PT",NA,"897","2019",2020
"6036","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204358","Beto Pereira","MS","PSDB","Sim","897","2019",2020
"6037","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","141411","Dagoberto Nogueira","MS","PDT","Sim","897","2019",2020
"6038","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204351","Dr. Luiz Ovando","MS","PSL","Sim","897","2019",2020
"6039","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160587","Fabio Trad","MS","PSD","Sim","897","2019",2020
"6040","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204382","Loester Trutis","MS","PSL","Sim","897","2019",2020
"6041","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204357","Rose Modesto","MS","PSDB","Sim","897","2019",2020
"6042","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74376","Vander Loubet","MS","PT",NA,"897","2019",2020
"6043","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178927","Aliel Machado","PR","PSB","Nao","897","2019",2020
"6044","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204400","Aline Sleutjes","PR","PSL","Sim","897","2019",2020
"6045","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204414","Aroldo Martins","PR","Republican","Sim","897","2019",2020
"6046","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204397","Boca Aberta","PR","PROS",NA,"897","2019",2020
"6047","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178928","Christiane de Souza Yared","PR","PL","Sim","897","2019",2020
"6048","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178929","Diego Garcia","PR","Podemos","Sim","897","2019",2020
"6049","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","132504","Enio Verri","PR","PT",NA,"897","2019",2020
"6050","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204398","Felipe Francischini","PR","PSL","Sim","897","2019",2020
"6051","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204411","Filipe Barros","PR","PSL",NA,"897","2019",2020
"6052","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74383","Giacobo","PR","PL",NA,"897","2019",2020
"6053","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","107283","Gleisi Hoffmann","PR","PT",NA,"897","2019",2020
"6054","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73460","Gustavo Fruet","PR","PDT","Sim","897","2019",2020
"6055","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73772","Hermes Parcianello","PR","MDB",NA,"897","2019",2020
"6056","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178832","Leandre","PR","PV",NA,"897","2019",2020
"6057","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178931","Luciano Ducci","PR","PSB","Nao","897","2019",2020
"6058","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204410","Luisa Canziani","PR","PTB",NA,"897","2019",2020
"6059","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","162332","Luiz Nishimori","PR","PL","Sim","897","2019",2020
"6060","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204396","Vermelho","PR","PSD",NA,"897","2019",2020
"6061","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","193726","Paulo Eduardo Martins","PR","PSC","Sim","897","2019",2020
"6062","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204395","Pedro Lupion","PR","DEM","Sim","897","2019",2020
"6063","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204418","Luizao Goulart","PR","Republican","Sim","897","2019",2020
"6064","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73788","Ricardo Barros","PR","PP",NA,"897","2019",2020
"6065","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73466","Rubens Bueno","PR","Cidadania","Sim","897","2019",2020
"6066","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204387","Sargento Fahur","PR","PSD","Sim","897","2019",2020
"6067","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204399","Schiavinato","PR","PP","Sim","897","2019",2020
"6068","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178933","Sergio Souza","PR","MDB","Sim","897","2019",2020
"6069","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178934","Toninho Wandscheer","PR","PROS","Sim","897","2019",2020
"6070","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160592","Zeca Dirceu","PR","PT","Obstrucao","897","2019",2020
"6071","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73696","Angela Amin","SC","PP","Sim","897","2019",2020
"6072","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204361","Carlos Chiodini","SC","MDB","Sim","897","2019",2020
"6073","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","164360","Carmen Zanotto","SC","Cidadania","Sim","897","2019",2020
"6074","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204369","Caroline de Toni","SC","PSL","Sim","897","2019",2020
"6075","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","141405","Celso Maldaner","SC","MDB","Sim","897","2019",2020
"6076","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204376","Coronel Armando","SC","PSL","Sim","897","2019",2020
"6077","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204367","Daniel Freitas","SC","PSL","Sim","897","2019",2020
"6078","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","116379","Darci de Matos","SC","PSD","Sim","897","2019",2020
"6079","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204368","Fabio Schiochet","SC","PSL",NA,"897","2019",2020
"6080","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178966","Geovania de Sa","SC","PSDB","Sim","897","2019",2020
"6081","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204365","Gilson Marques","SC","Novo","Sim","897","2019",2020
"6082","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204373","Helio Costa","SC","Republican","Sim","897","2019",2020
"6083","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160604","Pedro Uczai","SC","PT",NA,"897","2019",2020
"6084","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204362","Ricardo Guidi","SC","PSD","Sim","897","2019",2020
"6085","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204366","Rodrigo Coelho","SC","PSB",NA,"897","2019",2020
"6086","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160651","Rogerio Peninha Mendonca","SC","MDB","Sim","897","2019",2020
"6087","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","136811","Afonso Hamm","RS","PP","Sim","897","2019",2020
"6088","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178835","Afonso Motta","RS","PDT","Nao","897","2019",2020
"6089","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160559","Alceu Moreira","RS","MDB","Sim","897","2019",2020
"6090","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204388","Bibo Nunes","RS","PSL","Sim","897","2019",2020
"6091","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160538","Bohn Gass","RS","PT",NA,"897","2019",2020
"6092","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178962","Carlos Gomes","RS","Republican","Sim","897","2019",2020
"6093","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204409","Daniel Trzeciak","RS","PSDB","Sim","897","2019",2020
"6094","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160552","Danrlei de Deus Hinterholz","RS","PSD",NA,"897","2019",2020
"6095","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204407","Fernanda Melchionna","RS","PSOL",NA,"897","2019",2020
"6096","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160673","Giovani Cherini","RS","PL",NA,"897","2019",2020
"6097","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178996","Giovani Feltes","RS","MDB","Sim","897","2019",2020
"6098","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178964","Heitor Schuch","RS","PSB","Nao","897","2019",2020
"6099","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73482","Henrique Fontana","RS","PT",NA,"897","2019",2020
"6100","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160570","Jeronimo Goergen","RS","PP","Sim","897","2019",2020
"6101","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204405","Liziane Bayer","RS","PSB","Sim","897","2019",2020
"6102","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204404","Lucas Redecker","RS","PSDB","Sim","897","2019",2020
"6103","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","156190","Marcel van Hattem","RS","Novo","Sim","897","2019",2020
"6104","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","133810","Marcelo Moraes","RS","PTB","Nao","897","2019",2020
"6105","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","179001","Marcio Biolchi","RS","MDB","Sim","897","2019",2020
"6106","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","160535","Marcon","RS","PT","Obstrucao","897","2019",2020
"6107","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74398","Maria do Rosario","RS","PT","Obstrucao","897","2019",2020
"6108","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204403","Marlon Santos","RS","PDT",NA,"897","2019",2020
"6109","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","75431","Mauricio Dziedricki","RS","PTB","Sim","897","2019",2020
"6110","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204415","Nereu Crispim","RS","PSL","Sim","897","2019",2020
"6111","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73692","Osmar Terra","RS","MDB","Sim","897","2019",2020
"6112","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","74400","Paulo Pimenta","RS","PT",NA,"897","2019",2020
"6113","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204406","Pedro Westphalen","RS","PP","Sim","897","2019",2020
"6114","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","73486","Pompeo de Mattos","RS","PDT",NA,"897","2019",2020
"6115","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","204416","Sanderson","RS","PSL","Sim","897","2019",2020
"6116","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","205550","Jorge Braz","RJ","Republican","Sim","897","2019",2020
"6117","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","205548","David Miranda","RJ","PSOL",NA,"897","2019",2020
"6118","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","205863","Marcelo Brum","RS","PSL",NA,"897","2019",2020
"6119","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","178930","Roman","PR","PSD",NA,"897","2019",2020
"6120","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","205865","Reinhold Stephanes Junior","PR","PSD","Sim","897","2019",2020
"6121","MPV-897-2019-12","Mantido o texto. Sim: 271; nao: 67; abstencao: 1; total: 339.","17/2/2020","DTQ 15 - PCdoB - ART. 28 DO PLV","17045","206231","Ted Conti","ES","PSB","Nao","897","2019",2020
